"species","decimalLongitude","decimalLatitude"
"Hydrochoerus hydrochaeris",-45.066667,-23.55
"Hydrochoerus hydrochaeris",-56.06653,-15.635923
"Hydrochoerus hydrochaeris",-56.591846,-16.390859
"Hydrochoerus hydrochaeris",-56.665622,-17.338346
"Hydrochoerus hydrochaeris",-56.855361,-16.743965
"Hydrochoerus hydrochaeris",-54.615183,-20.505566
"Hydrochoerus hydrochaeris",-50.142294,-21.443101
"Hydrochoerus hydrochaeris",-49.844313,-21.627152
"Hydrochoerus hydrochaeris",-47.39205,-22.295231
"Hydrochoerus hydrochaeris",-47.41609,-22.095943
"Hydrochoerus hydrochaeris",-47.400032,-22.152017
"Hydrochoerus hydrochaeris",-50.022896,-22.833631
"Hydrochoerus hydrochaeris",-51.334564,-20.914286
"Hydrochoerus hydrochaeris",-47.637238,-21.552306
"Hydrochoerus hydrochaeris",-46.935562,-23.151488
"Hydrochoerus hydrochaeris",-48.926554,-22.500552
"Hydrochoerus hydrochaeris",-50.900615,-22.49726
"Hydrochoerus hydrochaeris",-51.604785,-22.016916
"Hydrochoerus hydrochaeris",-47.000041,-23.199374
"Hydrochoerus hydrochaeris",-46.925779,-23.168332
"Hydrochoerus hydrochaeris",-48.919252,-22.506249
"Hydrochoerus hydrochaeris",-47.857397,-20.985312
"Hydrochoerus hydrochaeris",-47.266519,-23.26484
"Hydrochoerus hydrochaeris",-50.502935,-21.204238
"Hydrochoerus hydrochaeris",-47.05754,-22.957397
"Hydrochoerus hydrochaeris",-51.958739,-21.859716
"Hydrochoerus hydrochaeris",-50.918896,-22.486633
"Hydrochoerus hydrochaeris",-49.844313,-21.627152
"Hydrochoerus hydrochaeris",-47.825499,-21.048814
"Hydrochoerus hydrochaeris",-48.972664,-22.454727
"Hydrochoerus hydrochaeris",-47.389952,-22.242347
"Hydrochoerus hydrochaeris",-51.601157,-22.018883
"Hydrochoerus hydrochaeris",-47.391452,-22.272815
"Hydrochoerus hydrochaeris",-46.982567,-23.074979
"Hydrochoerus hydrochaeris",-47.712296,-23.537747
"Hydrochoerus hydrochaeris",-47.552367,-21.764037
"Hydrochoerus hydrochaeris",-50.430096,-21.244461
"Hydrochoerus hydrochaeris",-50.965787,-21.146588
"Hydrochoerus hydrochaeris",-46.902423,-23.19883
"Hydrochoerus hydrochaeris",-50.242017,-22.719969
"Hydrochoerus hydrochaeris",-49.962547,-22.880491
"Hydrochoerus hydrochaeris",-47.553834,-21.762888
"Hydrochoerus hydrochaeris",-47.389661,-22.414999
"Hydrochoerus hydrochaeris",-47.397328,-22.18973
"Hydrochoerus hydrochaeris",-47.836533,-21.026841
"Hydrochoerus hydrochaeris",-46.973513,-23.184526
"Hydrochoerus hydrochaeris",-46.99813,-23.198527
"Hydrochoerus hydrochaeris",-34.927588,-7.223501
"Hydrochoerus hydrochaeris",-56.875636,-16.756921
"Hydrochoerus hydrochaeris",-49.089311,-27.055714
"Hydrochoerus hydrochaeris",-43.006987,-22.739512
"Hydrochoerus hydrochaeris",-42.76866,-22.451234
"Hydrochoerus hydrochaeris",-41.074607,-19.508492
"Hydrochoerus hydrochaeris",-50.423192,-21.25078
"Hydrochoerus hydrochaeris",-47.445755,-21.996186
"Hydrochoerus hydrochaeris",-47.481897,-21.890095
"Hydrochoerus hydrochaeris",-50.67194,-22.624535
"Hydrochoerus hydrochaeris",-49.940521,-22.895379
"Hydrochoerus hydrochaeris",-48.483492,-22.8687
"Hydrochoerus hydrochaeris",-47.830218,-20.422096
"Hydrochoerus hydrochaeris",-47.894806,-20.890658
"Hydrochoerus hydrochaeris",-47.837159,-20.517263
"Hydrochoerus hydrochaeris",-50.462891,-22.634358
"Hydrochoerus hydrochaeris",-47.911299,-22.264461
"Hydrochoerus hydrochaeris",-47.642221,-21.463271
"Hydrochoerus hydrochaeris",-50.443422,-22.635467
"Hydrochoerus hydrochaeris",-47.380456,-23.239864
"Hydrochoerus hydrochaeris",-47.394322,-22.352769
"Hydrochoerus hydrochaeris",-47.39097,-22.305986
"Hydrochoerus hydrochaeris",-47.121583,-22.875668
"Hydrochoerus hydrochaeris",-50.467744,-22.634081
"Hydrochoerus hydrochaeris",-46.982567,-23.074979
"Hydrochoerus hydrochaeris",-46.991938,-23.193344
"Hydrochoerus hydrochaeris",-50.57592,-21.1998
"Hydrochoerus hydrochaeris",-47.725893,-23.116212
"Hydrochoerus hydrochaeris",-46.938094,-23.14553
"Hydrochoerus hydrochaeris",-48.545992,-22.794672
"Hydrochoerus hydrochaeris",-47.010469,-23.205411
"Hydrochoerus hydrochaeris",-47.392223,-22.293442
"Hydrochoerus hydrochaeris",-47.391147,-22.22347
"Hydrochoerus hydrochaeris",-46.960612,-23.107579
"Hydrochoerus hydrochaeris",-47.032474,-22.997397
"Hydrochoerus hydrochaeris",-51.362725,-22.184393
"Hydrochoerus hydrochaeris",-47.392648,-22.281753
"Hydrochoerus hydrochaeris",-47.390009,-22.241451
"Hydrochoerus hydrochaeris",-49.997431,-22.849147
"Hydrochoerus hydrochaeris",-47.117284,-23.263151
"Hydrochoerus hydrochaeris",-51.479713,-22.092589
"Hydrochoerus hydrochaeris",-50.686613,-22.620139
"Hydrochoerus hydrochaeris",-47.39956,-22.154668
"Hydrochoerus hydrochaeris",-49.044519,-22.364908
"Hydrochoerus hydrochaeris",-47.398528,-22.477072
"Hydrochoerus hydrochaeris",-46.996765,-23.056198
"Hydrochoerus hydrochaeris",-51.964306,-21.858965
"Hydrochoerus hydrochaeris",-47.390463,-22.234253
"Hydrochoerus hydrochaeris",-46.905918,-23.189322
"Hydrochoerus hydrochaeris",-48.115925,-23.023598
"Hydrochoerus hydrochaeris",-46.875468,-23.224644
"Hydrochoerus hydrochaeris",-47.814325,-20.370798
"Hydrochoerus hydrochaeris",-46.931799,-23.601927
"Hydrochoerus hydrochaeris",-46.938094,-23.14553
"Hydrochoerus hydrochaeris",-47.392047,-22.277298
"Hydrochoerus hydrochaeris",-50.381197,-21.28813
"Hydrochoerus hydrochaeris",-51.703084,-20.788184
"Hydrochoerus hydrochaeris",-50.6775,-13.4414
"Hydrochoerus hydrochaeris",-50.503893,-21.204167
"Hydrochoerus hydrochaeris",-47.046442,-23.237634
"Hydrochoerus hydrochaeris",-46.992741,-23.061489
"Hydrochoerus hydrochaeris",-47.390463,-22.234253
"Hydrochoerus hydrochaeris",-47.839845,-20.523046
"Hydrochoerus hydrochaeris",-46.870117,-23.28404
"Hydrochoerus hydrochaeris",-46.902423,-23.19883
"Hydrochoerus hydrochaeris",-51.911795,-21.86905
"Hydrochoerus hydrochaeris",-51.381657,-22.162557
"Hydrochoerus hydrochaeris",-47.519247,-21.789948
"Hydrochoerus hydrochaeris",-46.861117,-23.297556
"Hydrochoerus hydrochaeris",-48.287188,-22.248544
"Hydrochoerus hydrochaeris",-48.013684,-22.289245
"Hydrochoerus hydrochaeris",-47.758199,-21.210957
"Hydrochoerus hydrochaeris",-48.021354,-22.290407
"Hydrochoerus hydrochaeris",-46.889329,-23.211786
"Hydrochoerus hydrochaeris",-49.985652,-22.853054
"Hydrochoerus hydrochaeris",-47.390063,-22.337169
"Hydrochoerus hydrochaeris",-46.861117,-23.297556
"Hydrochoerus hydrochaeris",-47.66873,-23.545762
"Hydrochoerus hydrochaeris",-47.000041,-23.199374
"Hydrochoerus hydrochaeris",-50.588859,-22.626288
"Hydrochoerus hydrochaeris",-49.574685,-27.825406
"Hydrochoerus hydrochaeris",-50.332218,-21.331733
"Hydrochoerus hydrochaeris",-51.34405,-20.90686
"Hydrochoerus hydrochaeris",-46.875468,-23.224644
"Hydrochoerus hydrochaeris",-47.044437,-22.980272
"Hydrochoerus hydrochaeris",-50.785704,-22.56401
"Hydrochoerus hydrochaeris",-50.462891,-22.634358
"Hydrochoerus hydrochaeris",-47.398341,-22.461782
"Hydrochoerus hydrochaeris",-47.394322,-22.352769
"Hydrochoerus hydrochaeris",-47.585993,-21.726776
"Hydrochoerus hydrochaeris",-50.653634,-21.207199
"Hydrochoerus hydrochaeris",-47.036314,-22.991966
"Hydrochoerus hydrochaeris",-48.01465,-22.289499
"Hydrochoerus hydrochaeris",-46.866137,-23.286447
"Hydrochoerus hydrochaeris",-50.589761,-22.626224
"Hydrochoerus hydrochaeris",-51.447884,-22.113991
"Hydrochoerus hydrochaeris",-46.95663,-23.113869
"Hydrochoerus hydrochaeris",-50.501799,-22.631723
"Hydrochoerus hydrochaeris",-47.829854,-20.421251
"Hydrochoerus hydrochaeris",-46.866137,-23.286447
"Hydrochoerus hydrochaeris",-47.645035,-21.454695
"Hydrochoerus hydrochaeris",-51.483595,-22.090135
"Hydrochoerus hydrochaeris",-47.046442,-23.237634
"Hydrochoerus hydrochaeris",-51.44948,-22.11309
"Hydrochoerus hydrochaeris",-49.869791,-21.609455
"Hydrochoerus hydrochaeris",-50.900615,-22.49726
"Hydrochoerus hydrochaeris",-48.895173,-22.334519
"Hydrochoerus hydrochaeris",-47.114997,-22.882586
"Hydrochoerus hydrochaeris",-50.006771,-22.846687
"Hydrochoerus hydrochaeris",-47.821877,-23.050338
"Hydrochoerus hydrochaeris",-49.805616,-21.653867
"Hydrochoerus hydrochaeris",-47.385244,-23.239665
"Hydrochoerus hydrochaeris",-50.136517,-21.446293
"Hydrochoerus hydrochaeris",-46.994967,-23.196011
"Hydrochoerus hydrochaeris",-47.757736,-21.201864
"Hydrochoerus hydrochaeris",-47.267461,-23.265155
"Hydrochoerus hydrochaeris",-46.867529,-23.285278
"Hydrochoerus hydrochaeris",-46.871117,-23.275986
"Hydrochoerus hydrochaeris",-46.971968,-23.090404
"Hydrochoerus hydrochaeris",-50.581588,-22.626806
"Hydrochoerus hydrochaeris",-48.82717,-22.342118
"Hydrochoerus hydrochaeris",-47.39071,-22.308669
"Hydrochoerus hydrochaeris",-47.056612,-22.95903
"Hydrochoerus hydrochaeris",-50.590342,-22.626182
"Hydrochoerus hydrochaeris",-46.902423,-23.19883
"Hydrochoerus hydrochaeris",-49.705844,-21.734333
"Hydrochoerus hydrochaeris",-49.840415,-21.629764
"Hydrochoerus hydrochaeris",-50.087334,-27.747665
"Hydrochoerus hydrochaeris",-56.872021,-16.756259
"Hydrochoerus hydrochaeris",-56.883171,-17.271035
"Hydrochoerus hydrochaeris",-56.872021,-16.756259
"Hydrochoerus hydrochaeris",-56.872021,-16.756259
"Hydrochoerus hydrochaeris",-56.595475,-17.204405
"Hydrochoerus hydrochaeris",-56.872021,-16.756259
"Hydrochoerus hydrochaeris",-56.737104,-16.635802
"Hydrochoerus hydrochaeris",-42.880028,-20.756145
"Hydrochoerus hydrochaeris",-47.16688,-22.842547
"Hydrochoerus hydrochaeris",-50.105175,-22.789092
"Hydrochoerus hydrochaeris",-50.028858,-22.828978
"Hydrochoerus hydrochaeris",-49.97671,-22.865924
"Hydrochoerus hydrochaeris",-47.390872,-22.227952
"Hydrochoerus hydrochaeris",-47.888725,-23.568529
"Hydrochoerus hydrochaeris",-46.988225,-23.06748
"Hydrochoerus hydrochaeris",-47.168659,-22.840659
"Hydrochoerus hydrochaeris",-47.45105,-21.980655
"Hydrochoerus hydrochaeris",-46.952784,-23.60859
"Hydrochoerus hydrochaeris",-47.377926,-22.541358
"Hydrochoerus hydrochaeris",-46.875468,-23.224644
"Hydrochoerus hydrochaeris",-46.993879,-23.059965
"Hydrochoerus hydrochaeris",-47.39684,-22.192386
"Hydrochoerus hydrochaeris",-50.327478,-22.676606
"Hydrochoerus hydrochaeris",-50.453157,-22.634913
"Hydrochoerus hydrochaeris",-47.782628,-21.108451
"Hydrochoerus hydrochaeris",-46.94402,-23.13613
"Hydrochoerus hydrochaeris",-47.767303,-22.216083
"Hydrochoerus hydrochaeris",-47.481605,-21.890955
"Hydrochoerus hydrochaeris",-47.377397,-22.54213
"Hydrochoerus hydrochaeris",-50.492074,-22.632403
"Hydrochoerus hydrochaeris",-46.988225,-23.06748
"Hydrochoerus hydrochaeris",-50.908743,-22.492535
"Hydrochoerus hydrochaeris",-47.813633,-20.351013
"Hydrochoerus hydrochaeris",-47.494666,-21.837594
"Hydrochoerus hydrochaeris",-46.943368,-23.136815
"Hydrochoerus hydrochaeris",-54.582795,-20.455146
"Hydrochoerus hydrochaeris",-49.505355,-22.77727
"Hydrochoerus hydrochaeris",-48.62017,-22.304965
"Hydrochoerus hydrochaeris",-50.456068,-22.634747
"Hydrochoerus hydrochaeris",-46.968592,-23.182785
"Hydrochoerus hydrochaeris",-47.893446,-20.729819
"Hydrochoerus hydrochaeris",-47.877385,-20.945381
"Hydrochoerus hydrochaeris",-46.938094,-23.14553
"Hydrochoerus hydrochaeris",-50.719522,-22.602272
"Hydrochoerus hydrochaeris",-47.23707,-23.253758
"Hydrochoerus hydrochaeris",-47.391115,-22.339681
"Hydrochoerus hydrochaeris",-50.458009,-22.634636
"Hydrochoerus hydrochaeris",-47.389716,-22.245932
"Hydrochoerus hydrochaeris",-51.366129,-22.181171
"Hydrochoerus hydrochaeris",-47.392476,-22.290732
"Hydrochoerus hydrochaeris",-47.403566,-22.144606
"Hydrochoerus hydrochaeris",-50.719522,-22.602272
"Hydrochoerus hydrochaeris",-48.719334,-22.313861
"Hydrochoerus hydrochaeris",-47.000375,-23.050636
"Hydrochoerus hydrochaeris",-50.088061,-22.797725
"Hydrochoerus hydrochaeris",-50.904666,-22.494905
"Hydrochoerus hydrochaeris",-47.494798,-21.824913
"Hydrochoerus hydrochaeris",-50.785704,-22.56401
"Hydrochoerus hydrochaeris",-47.392476,-22.290732
"Hydrochoerus hydrochaeris",-47.884878,-20.674762
"Hydrochoerus hydrochaeris",-47.392476,-22.290732
"Hydrochoerus hydrochaeris",-50.676592,-22.623136
"Hydrochoerus hydrochaeris",-46.845443,-23.365425
"Hydrochoerus hydrochaeris",-46.993879,-23.059965
"Hydrochoerus hydrochaeris",-47.328659,-22.638816
"Hydrochoerus hydrochaeris",-47.39684,-22.192386
"Hydrochoerus hydrochaeris",-50.143663,-22.76967
"Hydrochoerus hydrochaeris",-46.862818,-23.29673
"Hydrochoerus hydrochaeris",-46.786709,-23.428736
"Hydrochoerus hydrochaeris",-50.244426,-21.388105
"Hydrochoerus hydrochaeris",-47.58105,-21.738563
"Hydrochoerus hydrochaeris",-46.983698,-23.073485
"Hydrochoerus hydrochaeris",-47.494699,-21.834411
"Hydrochoerus hydrochaeris",-47.3571,-22.609716
"Hydrochoerus hydrochaeris",-46.838935,-23.376921
"Hydrochoerus hydrochaeris",-47.84297,-20.527595
"Hydrochoerus hydrochaeris",-46.927555,-23.166144
"Hydrochoerus hydrochaeris",-56.872021,-16.756259
"Hydrochoerus hydrochaeris",-57.075787,-19.447458
"Hydrochoerus hydrochaeris",-42.792677,-21.928952
"Hydrochoerus hydrochaeris",-46.838935,-23.376921
"Hydrochoerus hydrochaeris",-50.267664,-22.707001
"Hydrochoerus hydrochaeris",-48.285415,-22.947566
"Hydrochoerus hydrochaeris",-47.323766,-22.651768
"Hydrochoerus hydrochaeris",-49.047534,-22.367189
"Hydrochoerus hydrochaeris",-46.838935,-23.376921
"Hydrochoerus hydrochaeris",-49.234595,-22.17012
"Hydrochoerus hydrochaeris",-47.435503,-23.22979
"Hydrochoerus hydrochaeris",-50.868053,-22.516088
"Hydrochoerus hydrochaeris",-47.431374,-22.039372
"Hydrochoerus hydrochaeris",-50.868053,-22.516088
"Hydrochoerus hydrochaeris",-46.800778,-23.416515
"Hydrochoerus hydrochaeris",-48.190854,-22.26343
"Hydrochoerus hydrochaeris",-51.104886,-22.378253
"Hydrochoerus hydrochaeris",-47.443692,-22.002232
"Hydrochoerus hydrochaeris",-47.381129,-22.536715
"Hydrochoerus hydrochaeris",-46.985939,-23.070485
"Hydrochoerus hydrochaeris",-51.323084,-22.249011
"Hydrochoerus hydrochaeris",-51.764334,-21.928188
"Hydrochoerus hydrochaeris",-50.105175,-22.789092
"Hydrochoerus hydrochaeris",-50.574772,-22.627284
"Hydrochoerus hydrochaeris",-51.60277,-22.018009
"Hydrochoerus hydrochaeris",-47.058473,-22.955735
"Hydrochoerus hydrochaeris",-46.865845,-23.29071
"Hydrochoerus hydrochaeris",-46.97708,-23.082581
"Hydrochoerus hydrochaeris",-50.789816,-22.561607
"Hydrochoerus hydrochaeris",-50.900615,-22.49726
"Hydrochoerus hydrochaeris",-54.619036,-20.503309
"Hydrochoerus hydrochaeris",-50.900615,-22.49726
"Hydrochoerus hydrochaeris",-47.886782,-20.682673
"Hydrochoerus hydrochaeris",-47.582778,-21.735337
"Hydrochoerus hydrochaeris",-50.096618,-22.793409
"Hydrochoerus hydrochaeris",-46.810583,-23.410599
"Hydrochoerus hydrochaeris",-47.388452,-22.3311
"Hydrochoerus hydrochaeris",-50.406362,-21.265712
"Hydrochoerus hydrochaeris",-46.970545,-23.18349
"Hydrochoerus hydrochaeris",-47.391563,-22.273735
"Hydrochoerus hydrochaeris",-47.957617,-23.045294
"Hydrochoerus hydrochaeris",-47.887211,-20.684424
"Hydrochoerus hydrochaeris",-46.865845,-23.29071
"Hydrochoerus hydrochaeris",-46.857526,-23.312421
"Hydrochoerus hydrochaeris",-46.982567,-23.074979
"Hydrochoerus hydrochaeris",-50.443422,-22.635467
"Hydrochoerus hydrochaeris",-50.351341,-22.664339
"Hydrochoerus hydrochaeris",-51.104886,-22.378253
"Hydrochoerus hydrochaeris",-47.388452,-22.3311
"Hydrochoerus hydrochaeris",-47.41194,-22.108847
"Hydrochoerus hydrochaeris",-47.441344,-22.009111
"Hydrochoerus hydrochaeris",-51.916645,-21.867458
"Hydrochoerus hydrochaeris",-50.442422,-22.635524
"Hydrochoerus hydrochaeris",-42.775642,-22.448376
"Hydrochoerus hydrochaeris",-47.389565,-22.397065
"Hydrochoerus hydrochaeris",-54.575799,-20.456876
"Hydrochoerus hydrochaeris",-48.18552,-22.261424
"Hydrochoerus hydrochaeris",-47.409193,-22.129397
"Hydrochoerus hydrochaeris",-51.931328,-21.86339
"Hydrochoerus hydrochaeris",-47.893513,-20.730742
"Hydrochoerus hydrochaeris",-50.173612,-22.754545
"Hydrochoerus hydrochaeris",-49.414791,-22.016249
"Hydrochoerus hydrochaeris",-51.593068,-22.023269
"Hydrochoerus hydrochaeris",-50.788101,-21.204639
"Hydrochoerus hydrochaeris",-51.043297,-22.414206
"Hydrochoerus hydrochaeris",-47.425205,-22.063865
"Hydrochoerus hydrochaeris",-50.685873,-22.62036
"Hydrochoerus hydrochaeris",-47.421426,-22.078698
"Hydrochoerus hydrochaeris",-51.96484,-21.858893
"Hydrochoerus hydrochaeris",-48.679687,-22.682081
"Hydrochoerus hydrochaeris",-46.865845,-23.29071
"Hydrochoerus hydrochaeris",-48.25367,-22.246494
"Hydrochoerus hydrochaeris",-47.494635,-21.8403
"Hydrochoerus hydrochaeris",-49.486279,-22.757327
"Hydrochoerus hydrochaeris",-47.833687,-21.032529
"Hydrochoerus hydrochaeris",-48.950623,-22.47233
"Hydrochoerus hydrochaeris",-46.947333,-23.132749
"Hydrochoerus hydrochaeris",-47.121583,-22.875668
"Hydrochoerus hydrochaeris",-47.366339,-22.592066
"Hydrochoerus hydrochaeris",-46.981401,-23.076483
"Hydrochoerus hydrochaeris",-50.421795,-21.252059
"Hydrochoerus hydrochaeris",-47.831626,-21.036609
"Hydrochoerus hydrochaeris",-47.00916,-23.203905
"Hydrochoerus hydrochaeris",-48.894223,-22.334689
"Hydrochoerus hydrochaeris",-50.83446,-21.213155
"Hydrochoerus hydrochaeris",-48.184588,-22.261232
"Hydrochoerus hydrochaeris",-50.900615,-22.49726
"Hydrochoerus hydrochaeris",-49.940521,-22.895379
"Hydrochoerus hydrochaeris",-50.690435,-21.214262
"Hydrochoerus hydrochaeris",-50.045265,-22.819297
"Hydrochoerus hydrochaeris",-50.216027,-21.403546
"Hydrochoerus hydrochaeris",-47.171669,-22.837512
"Hydrochoerus hydrochaeris",-47.237154,-22.771404
"Hydrochoerus hydrochaeris",-47.754339,-21.254737
"Hydrochoerus hydrochaeris",-50.511526,-22.631073
"Hydrochoerus hydrochaeris",-47.46281,-21.946154
"Hydrochoerus hydrochaeris",-46.866538,-23.258125
"Hydrochoerus hydrochaeris",-46.800778,-23.416515
"Hydrochoerus hydrochaeris",-49.489407,-21.93403
"Hydrochoerus hydrochaeris",-47.392136,-22.294337
"Hydrochoerus hydrochaeris",-50.99812,-22.440522
"Hydrochoerus hydrochaeris",-47.770032,-23.100591
"Hydrochoerus hydrochaeris",-50.920921,-22.485455
"Hydrochoerus hydrochaeris",-47.436921,-22.02206
"Hydrochoerus hydrochaeris",-48.46029,-22.885084
"Hydrochoerus hydrochaeris",-46.792314,-23.421077
"Hydrochoerus hydrochaeris",-50.15631,-22.763284
"Hydrochoerus hydrochaeris",-46.938094,-23.14553
"Hydrochoerus hydrochaeris",-46.865845,-23.29071
"Hydrochoerus hydrochaeris",-47.058473,-22.955735
"Hydrochoerus hydrochaeris",-50.17827,-21.42367
"Hydrochoerus hydrochaeris",-47.041776,-22.984207
"Hydrochoerus hydrochaeris",-47.582778,-21.735337
"Hydrochoerus hydrochaeris",-51.096651,-22.383008
"Hydrochoerus hydrochaeris",-49.01369,-22.401617
"Hydrochoerus hydrochaeris",-50.915225,-22.488767
"Hydrochoerus hydrochaeris",-51.483595,-22.090135
"Hydrochoerus hydrochaeris",-49.497801,-21.926864
"Hydrochoerus hydrochaeris",-48.186424,-22.261707
"Hydrochoerus hydrochaeris",-49.50424,-21.921323
"Hydrochoerus hydrochaeris",-47.82631,-21.047188
"Hydrochoerus hydrochaeris",-48.83643,-22.555867
"Hydrochoerus hydrochaeris",-48.033569,-22.290554
"Hydrochoerus hydrochaeris",-50.299819,-21.35854
"Hydrochoerus hydrochaeris",-48.182689,-22.261092
"Hydrochoerus hydrochaeris",-47.830394,-20.422509
"Hydrochoerus hydrochaeris",-47.054753,-22.962297
"Hydrochoerus hydrochaeris",-50.036829,-22.823807
"Hydrochoerus hydrochaeris",-51.094984,-22.38397
"Hydrochoerus hydrochaeris",-49.066868,-26.917822
"Hydrochoerus hydrochaeris",-42.039116,-22.42664
"Hydrochoerus hydrochaeris",-47.398528,-22.477072
"Hydrochoerus hydrochaeris",-47.58472,-21.730221
"Hydrochoerus hydrochaeris",-49.997431,-22.849147
"Hydrochoerus hydrochaeris",-47.328659,-22.638816
"Hydrochoerus hydrochaeris",-47.410983,-22.116003
"Hydrochoerus hydrochaeris",-49.706653,-27.751871
"Hydrochoerus hydrochaeris",-47.058473,-22.955735
"Hydrochoerus hydrochaeris",-46.861957,-23.297127
"Hydrochoerus hydrochaeris",-50.025262,-27.737535
"Hydrochoerus hydrochaeris",-47.037405,-22.99042
"Hydrochoerus hydrochaeris",-50.189838,-22.746347
"Hydrochoerus hydrochaeris",-47.829579,-21.040665
"Hydrochoerus hydrochaeris",-49.151387,-22.442279
"Hydrochoerus hydrochaeris",-56.631517,-13.540703
"Hydrochoerus hydrochaeris",-56.631517,-13.540703
"Hydrochoerus hydrochaeris",-49.313024,-25.429359
"Hydrochoerus hydrochaeris",-56.097889,-15.601534
"Hydrochoerus hydrochaeris",-50.094937,-21.468837
"Hydrochoerus hydrochaeris",-51.237402,-20.9753
"Hydrochoerus hydrochaeris",-51.476117,-22.095359
"Hydrochoerus hydrochaeris",-47.880425,-20.643756
"Hydrochoerus hydrochaeris",-47.806694,-22.240159
"Hydrochoerus hydrochaeris",-50.122288,-22.78046
"Hydrochoerus hydrochaeris",-47.435456,-22.02636
"Hydrochoerus hydrochaeris",-51.905042,-21.871267
"Hydrochoerus hydrochaeris",-47.839233,-20.469917
"Hydrochoerus hydrochaeris",-47.672725,-23.142442
"Hydrochoerus hydrochaeris",-47.028153,-23.003608
"Hydrochoerus hydrochaeris",-49.497092,-21.927481
"Hydrochoerus hydrochaeris",-49.862842,-21.614288
"Hydrochoerus hydrochaeris",-46.864782,-23.294819
"Hydrochoerus hydrochaeris",-51.476117,-22.095359
"Hydrochoerus hydrochaeris",-50.810445,-22.54955
"Hydrochoerus hydrochaeris",-47.820592,-23.064156
"Hydrochoerus hydrochaeris",-47.014982,-23.210733
"Hydrochoerus hydrochaeris",-47.861282,-20.552909
"Hydrochoerus hydrochaeris",-49.940521,-22.895379
"Hydrochoerus hydrochaeris",-49.363998,-22.073961
"Hydrochoerus hydrochaeris",-46.519547,-23.486549
"Hydrochoerus hydrochaeris",-56.492892,-21.128627
"Hydrochoerus hydrochaeris",-56.777344,-17.493198
